sample_id,r,z,p,PT_diff_srr,PT_diff_szz,PT_diff_srz,PT_diff_stt,PN1_diff_srr,PN1_diff_szz,PN1_diff_srz,PN1_diff_stt,PN1_var_srr,PN1_var_szz,PN1_var_srz,PN1_var_stt,PN2_diff_srr,PN2_diff_szz,PN2_diff_srz,PN2_diff_stt,PN2_var_srr,PN2_var_szz,PN2_var_srz,PN2_var_stt,PN3_diff_srr,PN3_diff_szz,PN3_diff_srz,PN3_diff_stt,PN3_var_srr,PN3_var_szz,PN3_var_srz,PN3_var_stt,PN4_diff_srr,PN4_diff_szz,PN4_diff_srz,PN4_diff_stt,PN4_var_srr,PN4_var_szz,PN4_var_srz,PN4_var_stt,TARGET_srr,TARGET_szz,TARGET_srz,TARGET_stt
1,1.5,0.25,188.9488470876175,0.18942509548632103,-0.1351059495723348,-2.0348152334126778e-13,-0.6397782607272973,0.1894250954862713,-0.13510594957229216,-3.1857830664282554e-14,-0.6397782607272688,6.394884621840902e-14,9.947598300641403e-14,1.8641063971536195e-15,5.684341886080802e-14,-12.52911322827508,-2.480190777556494,-2.0360055757868494e-13,4.261810636420137,-52.52431359964741,-0.6215019499041787,2.042657753279339e-14,50.45264043329996,0.07608279400848161,-0.13607919294815218,-1.3097671095844514e-13,-0.529680103835716,31.019606249686028,0.26635797853032983,1.5809881094724133e-14,-30.13174632125157,0.18942509548637076,-0.1351059495723348,-2.0789204643229026e-13,-0.6397782607273541,1.4210854715202004e-14,-3.552713678800501e-14,1.045688163941519e-13,2.842170943040401e-14,2.8296792403442623,0.8191511075711588,1.2390073693626576e-13,-0.09917554844233223
1,1.75,0.25,188.9488470876175,0.07608279400848161,-0.13607919294815218,-1.3097671095844514e-13,-0.529680103835716,0.0760827940084603,-0.13607919294813087,-2.7177343970638142e-14,-0.5296801038356307,-6.394884621840902e-14,-1.4210854715202004e-14,-2.3655304523377625e-14,0.0,0.18942509548632103,-0.1351059495723348,-2.0348152334126778e-13,-0.6397782607272973,-31.019606249686028,-0.26635797853032983,-1.5809881094724133e-14,30.13174632125157,0.03950506379996632,-0.12938814473920957,-8.378513614910705e-14,-0.47079887959748135,10.010620693100764,-1.831211102396587,2.6733102148757126e-14,-16.114657701089243,0.07608279400856333,-0.13607919294819482,-1.2567770422366056e-13,-0.5296801038357444,6.750155989720952e-14,-1.4210854715202004e-14,8.576827678367782e-14,5.684341886080802e-14,1.527919042877798,0.5485940705444676,-1.1280323766342276e-14,0.3007278589338682
1,1.25,0.5,188.9488470876175,-12.529113228274483,-2.480190777556345,-2.458183332377024e-13,4.261810636420222,-12.52911322827508,-2.480190777556494,-2.0360055757868494e-13,4.261810636420137,-4.263256414560601e-14,7.105427357601002e-14,-1.1176382465387765e-13,-2.842170943040401e-14,29.93025364937641,5.960050769641931,-3.3620330645944937e-13,-10.06341775057075,-18.852225813762615,14.139169360322192,-3.1968318627966452e-15,65.98279034816974,0.18942509548637076,-0.1351059495723348,-2.0789204643229026e-13,-0.6397782607273541,52.52431359964738,0.6215019499042143,-2.7621585792519148e-14,-50.45264043329996,-12.529113228274781,-2.480190777556345,1.3793365074333665e-13,4.261810636420165,-1.5631940186722204e-13,-8.526512829121202e-14,4.144832625267254e-14,5.684341886080802e-14,6.057716302426471,1.450454229691374,1.702697242460053e-12,-1.2228688701207773
1,1.5,0.5,188.9488470876175,0.18942509548637076,-0.1351059495723348,-2.0789204643229026e-13,-0.6397782607273541,0.18942509548632103,-0.1351059495723348,-2.0348152334126778e-13,-0.6397782607272973,-1.4210854715202004e-14,3.552713678800501e-14,-1.045688163941519e-13,-2.842170943040401e-14,-12.529113228274483,-2.480190777556345,-2.458183332377024e-13,4.261810636420222,-52.52431359964738,-0.6215019499042143,2.7621585792519148e-14,50.45264043329996,0.07608279400856333,-0.13607919294819482,-1.2567770422366056e-13,-0.5296801038357444,31.01960624968608,0.26635797853035115,-2.990658515749955e-15,-30.13174632125154,0.18942509548633524,-0.13510594957227084,7.096591357013287e-14,-0.639778260727411,-8.526512829121202e-14,-7.105427357601002e-15,5.095168273143292e-14,2.842170943040401e-14,2.829679240347616,0.8191511075719404,1.1732533234164493e-12,-0.09917554844099641
1,1.75,0.5,188.9488470876175,0.07608279400856333,-0.13607919294819482,-1.2567770422366056e-13,-0.5296801038357444,0.07608279400848161,-0.13607919294815218,-1.3097671095844514e-13,-0.529680103835716,-6.750155989720952e-14,1.4210854715202004e-14,-8.576827678367782e-14,-5.684341886080802e-14,0.18942509548637076,-0.1351059495723348,-2.0789204643229026e-13,-0.6397782607273541,-31.01960624968608,-0.26635797853035115,2.990658515749955e-15,30.13174632125154,0.03950506379979046,-0.12938814473942983,-9.373273444974844e-14,-0.4707988795976803,10.010620693100778,-1.8312111023965514,2.4273824564517825e-15,-16.114657701089243,0.07608279400846385,-0.13607919294819482,1.5365639272843105e-14,-0.5296801038358012,-2.1316282072803006e-14,4.263256414560601e-14,2.232257905773458e-14,5.684341886080802e-14,1.527919042880285,0.5485940705431602,7.584448533051687e-13,0.3007278589343514
1,1.25,0.75,188.9488470876175,-12.529113228274781,-2.480190777556345,1.3793365074333665e-13,4.261810636420165,-12.529113228274483,-2.480190777556345,-2.458183332377024e-13,4.261810636420222,1.5631940186722204e-13,8.526512829121202e-14,-4.144832625267254e-14,-5.684341886080802e-14,29.93025364937644,5.960050769641782,1.7574090331133148e-13,-10.06341775057075,-18.85222581376283,14.139169360321965,-1.7769672875240637e-15,65.98279034816963,0.18942509548633524,-0.13510594957227084,7.096591357013287e-14,-0.639778260727411,52.52431359964745,0.6215019499042924,-1.8118229313758772e-14,-50.45264043329999,-12.52911322827417,-2.4801907775560537,2.27668208796156e-13,4.261810636420506,-5.684341886080802e-14,-4.263256414560601e-14,-9.373273444974848e-14,0.0,6.057716302426357,1.450454229691843,-7.460698725479307e-13,-1.222868870120152
1,1.5,0.75,188.9488470876175,0.18942509548633524,-0.13510594957227084,7.096591357013287e-14,-0.639778260727411,0.18942509548637076,-0.1351059495723348,-2.0789204643229026e-13,-0.6397782607273541,8.526512829121202e-14,7.105427357601002e-15,-5.095168273143292e-14,-2.842170943040401e-14,-12.529113228274781,-2.480190777556345,1.3793365074333665e-13,4.261810636420165,-52.52431359964745,-0.6215019499042924,1.8118229313758772e-14,50.45264043329999,0.07608279400846385,-0.13607919294819482,1.5365639272843105e-14,-0.5296801038358012,31.019606249686145,0.2663579785304009,-3.161976218944829e-14,-30.131746321251512,0.18942509548607234,-0.135105949572349,1.7355158932971398e-13,-0.6397782607274394,-7.815970093361102e-14,-3.552713678800501e-14,-5.062647514696906e-14,2.842170943040401e-14,2.82967924034579,0.8191511075698799,-5.1514958790829325e-14,-0.09917554844139431
1,1.75,0.75,188.9488470876175,0.07608279400846385,-0.13607919294819482,1.5365639272843105e-14,-0.5296801038358012,0.07608279400856333,-0.13607919294819482,-1.2567770422366056e-13,-0.5296801038357444,2.1316282072803006e-14,-4.263256414560601e-14,-2.232257905773458e-14,-5.684341886080802e-14,0.18942509548633524,-0.13510594957227084,7.096591357013287e-14,-0.639778260727411,-31.019606249686145,-0.2663579785304009,3.161976218944829e-14,30.131746321251512,0.03950506379988106,-0.1293881447393801,9.947598300641393e-15,-0.4707988795976519,10.010620693100938,-1.8312111023964306,-2.32110627014966e-14,-16.114657701089186,0.0760827940083324,-0.13607919294823034,3.339672947697232e-14,-0.5296801038358581,-1.0658141036401503e-13,1.4210854715202004e-14,-4.399474294654142e-14,0.0,1.5279190428799758,0.5485940705436363,-2.3874235921544795e-13,0.30072785893480614
2,1.25,0.25,133.82270213650395,-8.873723303558904,-1.7565909333795986,-1.4520412368566472e-13,3.018420192293547,-8.873723303558933,-1.7565909333795844,-1.5571812619889833e-14,3.018420192293661,-1.1368683772161603e-13,-3.552713678800501e-15,9.725477389700897e-15,0.0,21.198051645867892,4.221195901207775,-1.6955341293278487e-13,-7.1273986418414665,-13.352057123245586,10.014042842434353,-7.179060695831974e-15,46.73219993135996,0.13416000426125407,-0.09568856082039545,-1.4357381262647886e-13,-0.45312187366248224,37.200256482700595,0.44017770735970174,2.2056888591979293e-14,-35.732997458168114,-8.873723303558592,-1.7565909333795489,-2.0160146938022033e-13,3.0184201922935756,5.684341886080802e-14,-3.907985046680551e-14,9.684242720291555e-14,0.0,4.290367350011564,1.0272817608279077,-5.538527254092036e-13,-0.8660948139169875
2,1.5,0.25,133.82270213650395,0.13416000426125407,-0.09568856082039545,-1.4357381262647886e-13,-0.45312187366248224,0.1341600042611617,-0.09568856082041322,-6.753101323250191e-14,-0.45312187366249645,-2.1316282072803006e-14,2.842170943040401e-14,-9.784994508409472e-15,0.0,-8.873723303558904,-1.7565909333795986,-1.4520412368566472e-13,3.018420192293547,-37.200256482700595,-0.44017770735970174,-2.2056888591979293e-14,35.732997458168114,0.05388551048199375,-0.09637785879919747,-7.278645041247171e-14,-0.37514503981260816,21.96958378697304,0.1886475888684025,2.304845890926468e-14,-21.34075849074496,0.13416000426108354,-0.09568856082049493,-1.4640186734999684e-13,-0.4531218736626528,-1.4210854715202004e-14,-2.842170943040401e-14,9.444266673738476e-14,1.4210854715202004e-14,2.004115547457758,0.5801623897841459,1.0052707044265356e-13,-0.07024091484508688
